uid,R,F,M,R_score,F_score,M_score
270eaa1422b34ffa6deebc021f6649222b1f0def,2,1,149,4,1,1
860141045719490-d8ce3af9ba6b,4,1,69,3,1,1
866222047600351-de4ba416233c,7,1,19,2,1,1
23919b85932f2624,4,1,54,3,1,1
7a23d618be9ce93f,10,1,357,1,1,1
fdbd3cc52ea370989f3bd6cd54328b801f909f77,2,1,39.900001525878906,4,1,1
af15bfca3e0fe16a,0,1,26,1,1,1
5ad10d13aeadb59c,11,1,299,1,1,1
85536b025ab628d6,5,1,9799,3,1,4
7f6e37acbff47621,5,1,73.5999984741211,3,1,1
865a4c3cefdc0dd5,2,1,4799,4,1,3
a9c119746ad39635,2,1,219,4,1,1
aa296665688f45217cc5732bbf30000f2a55ee74,7,1,32.880001068115234,2,1,1
59c40a469e3b059ee4c4c3b89eaa2cc49482f707,5,1,126.05999755859375,3,1,1
d728f7087b97c8ed6fda8d8ae6286abd8a22e1d2,3,1,198,4,1,1
7ee2e2336a4521a2,8,1,79,2,1,1
359234091510240-2802d8024df0,0,1,229,1,1,1
c22c5859d0c7c2d8,8,1,12,2,1,1
e3882d54803e53cc,4,1,149,3,1,1
341df738abaa2ab5,6,1,19.799999237060547,2,1,1
29e5c93f986d2d5d,7,1,40,2,1,1
5f02c65edbea78c4,1,1,29.899999618530273,5,1,1
c03c84aa968e23b3be7521ebca662239c4eac91a,5,1,45.900001525878906,3,1,1
a7b3f92691e1ad34,0,1,27.899999618530273,1,1,1
862807045971632-4c6f9cb15993,9,1,179,1,1,1
5b05b5a0631a81c3,6,1,22.5,2,1,1
863065030077217-8cebc6935a27,4,1,780,3,1,2
5f4aa0da20d7f20f,1,1,169,5,1,1
0e85da2fd65f531f,3,1,99,4,1,1
f10fa596df25a74330352ec9f379bcf39af82858,11,1,39.900001525878906,1,1,1
ad231ce2f4f1a7f8d80491f8cece330b4c64ea3e,2,1,79.9000015258789,4,1,1
a5fdeb446cfe4e56,4,1,99,3,1,1
02e981e964d9f67d,1,1,229,5,1,1
8d550795872dbc4b05783b49e69824371f348d27,11,1,80,1,1,1
867980041014338-902bd20163be,4,1,39,3,1,1
863957046648652-902bd2fd6b4f,3,1,99,4,1,1
40a90b0ebbd98b4492000690c869da61bf004066,3,1,24.5,4,1,1
3218e713b62df211,1,1,50,5,1,1
2981517e2a8f8a8a,1,1,119,5,1,1
869755035078772-4466fc6cfaeb,7,1,129,2,1,1
861313041931713-2479f36453a9,9,1,429,1,1,1
8d8331630a515946,9,1,889,1,1,2
862828047919932-7ca177d7cdf9,9,1,998,1,1,2
fe3d67aac2dc9675,7,1,1599,2,1,3
f6a6da409737a8cc,9,1,6.900000095367432,1,1,1
a790597d118bc4b9,6,1,4.800000190734863,2,1,1
811a0202da74a32a78cdb08d32b5af9347612bfc,5,1,476,3,1,1
f65bbcaf919ed406d3e37b8ab3f31117ec885d3e,6,1,208,2,1,1
b8e5fec413e6c3ba,5,1,3199,3,1,3
725ce22e45adfae6,1,1,2999,5,1,3
b376efae2f9a2b92,10,1,260,1,1,1
8ad700158115cff7,0,1,145,1,1,1
a0906f1ccf6f3384,7,1,188,2,1,1
55597265e255c9cc,8,1,4599,2,1,3
55fa9ee6b1ee4e37,10,1,195,1,1,1
84484cee9144c63b,5,1,6799,3,1,4
6d9fe8117e27575095a9615aed5dcb1a14a045e4,6,1,26.899999618530273,2,1,1
861042046276812-d4bbc8252cdf,8,1,69.9000015258789,2,1,1
8dd9826c3efa1761963cca880133bb03aeaf24b5,3,1,599,4,1,2
02ba33f74355bce2,8,1,32.900001525878906,2,1,1
5042f28fa15a4e72,4,1,8799,3,1,4
4fb5a9053a133582,5,1,900,3,1,2
9a3aa3fba81a70224c3db90e40460ad99aa76fe5,1,1,167,5,1,1
9e6fc7c514ae1a98bf09798a59e98a2c76aea48f,11,1,39,1,1,1
e7a34c0bf9994d10,10,1,1599,1,1,3
a5a7f1e5bb941481d15e6210fbef831a9a6a2d68,2,1,10.899999618530273,4,1,1
5a412ab38b2ca56a,7,1,49,2,1,1
6f4d50126f05cafe,7,1,429,2,1,1
8314b51e9f835060d92bae35a86f7a0172c4b4a3,11,1,49.79999923706055,1,1,1
0288a252d4c5a12be155e9219e192f5b129d1a31,3,1,6148,4,1,4
865968032258842-5004b89a1b2d,5,1,89,3,1,1
3637199c9f9adc030101db8edb3848e4ed6a64aa,8,1,15.5,2,1,1
491e66f3998ac10c,11,1,35.900001525878906,1,1,1
229df6b7b259f6108c80cfdebeb98548db0db513,5,1,4299,3,1,3
a50dfe788924ae35,3,1,129,4,1,1
fae251b83a055ed5,6,1,39.79999923706055,2,1,1
76f6a519813ff36a,10,1,349,1,1,1
cfb753fd011a26be0acabb1f0327b7091a34c3d0,4,1,6999,3,1,4
47e1e2c0927775f0,5,1,44.900001525878906,3,1,1
a98a7e71c4396c891575de87a485019ec280874b,3,1,399,4,1,1
b3dd37249488d54b,5,1,199,3,1,1
bf2591dc445096d4,4,1,1499,3,1,3
ef7e34fa7f33859098a1fd4dfc6720638d42634d,7,1,44.900001525878906,2,1,1
A00000A518F7A6-b4a5ac6109e5,0,1,59,1,1,1
1887b3451bc8aef5,10,1,339,1,1,1
43023c3645dc3d00,7,1,19.799999237060547,2,1,1
860875044337172-88f56e0172f9,6,1,58,2,1,1
ccdbbe6f16ae467745b8f103f493a656f677dea8,6,1,165,2,1,1
64d1fc18b4e875ab,1,1,128,5,1,1
49ed338bc815cce6,9,1,168,1,1,1
ae8dd7974bbaa067,4,1,269,3,1,1
d4df6237f0f02a94,8,1,59,2,1,1
c3060d03dcfcd213b886487a7ea1fa7b95b7bf4b,5,1,3399,3,1,3
bd5855f1782b95d0,1,1,288,5,1,1
8b2931ef0966ca2b39f0b53758c58ba1c639c0b3,2,1,3950,4,1,3
866356049308215-fcbe7bd6563b,7,1,1999,2,1,3
13ea6659828c0ef6,6,1,59,2,1,1
fcacb5c63daf160a,10,1,99,1,1,1
845882454702e066ba78387783e7c4448310807f,7,1,229,2,1,1
864174040695643-3412f979b7ec,1,1,81.9000015258789,5,1,1
3893723e4e19b7cd,4,1,699,3,1,2
24d1b99cde4b76b1,9,1,79.9000015258789,1,1,1
778a1ca84557fb9d,1,1,62.900001525878906,5,1,1
095eed38376f6445,8,1,95,2,1,1
10fdfd39bfab16646522b52db75edf44976fc9f2,5,1,889,3,1,2
276ab4cf13042949c72bb0e48b56a83d6e970142,7,1,34.900001525878906,2,1,1
b3400ba9a6a93bd1e00b0d500bd00cb6e59c1bbb,4,1,339,3,1,1
862733048878030-24315429770a,4,1,75.4800033569336,3,1,1
864723041123029-88bfe41dfae2,2,1,105,4,1,1
864241049148054-d89b3b512664,4,1,259,3,1,1
766b9a86c7f2d7e64fdbbf8c28dc17fdeecab147,5,1,139,3,1,1
63ce86d9c21dcf09,5,1,2749,3,1,3
4c849e3d4382b4170c5456a670ba9898cb5771e4,4,1,398,3,1,1
A000009A775EAF-c02e25dd295f,11,1,76.30000305175781,1,1,1
f11071081b1bce89,7,1,5999,2,1,4
9bec7f95fdedbb6b,0,1,49.79999923706055,1,1,1
8f9715ee87187566,8,1,119,2,1,1
10769c1639b505084ee315d78b37f35cc7c23ede,4,1,98,3,1,1
83efa6f90be68a46527537833b58a58a4a720188,0,1,32.79999923706055,1,1,1
6e3f6e25096978a1,3,1,239,4,1,1
64a5b9b7393447d2dfc032a6f7ae72f76839a8bc,1,1,1999,5,1,3
9e89dc31f55ca957,0,1,139,1,1,1
537532ae5cb72107,8,1,77,2,1,1
f19bade125d553a7,8,1,99,2,1,1
9b2117431e13ad12,1,1,1588,5,1,3
4e6abab428147752,7,1,39.79999923706055,2,1,1
de8559ac86f9bd4682e131ea653946063d19832d,3,1,52,4,1,1
cb1099e5b789943b513f8578103d3f12878456f7,4,1,8799,3,1,4
99f0b65e9758d27a,3,1,999,4,1,2
83e7f0ae23a8e1b0b7895b0ea1744a3e4d34035a,6,1,299,2,1,1
866137041756795-f0e4a23aa841,4,1,2999,3,1,3
ea40112c11fe5dde,5,2,159.8000030517578,3,2,1
f2e37a5f3b2f1785,9,1,3699,1,1,3
4b0472604ff93fef8d655431e58ef532e9cd5c4f,3,1,269,4,1,1
9874d0b8c3f1c581,5,1,2499,3,1,3
df24c89a0b8c4854,0,1,17.5,1,1,1
568c05d42e7cd971,10,1,33.900001525878906,1,1,1
9dc795d8ff58d02e2e439830f88134c8dfc770db,1,1,289,5,1,1
ce261c863693aa1c,11,1,5390,1,1,4
bf14c145472a1b2e,4,1,68,3,1,1
399146f76f7a3b35762fd6aeb8adcde2b1f8f62f,10,1,499,1,1,1
A0000099B176C8-2c5d34b93139,11,1,79.9000015258789,1,1,1
861910041698844-88108f71ecbb,9,1,129,1,1,1
aa0ed9c6681ee8a8,8,1,112,2,1,1
b2365dfa7e39eaeb,5,1,5499,3,1,4
7b9979f97f697c72,5,1,536,3,1,2
869785032471332-a45046d874f4,1,1,159,5,1,1
a50d1b716dddc40e,10,1,1909,1,1,3
aeb8cb0635435342,4,1,249,3,1,1
e09ef35f6f559fc6,10,1,6.599999904632568,1,1,1
fdf271cc9df7852d,2,1,199,4,1,1
7e30fb70a1367d10,0,1,21.799999237060547,1,1,1
863676046288950-2c780e6cdad2,4,1,26,3,1,1
62f8de703e2ce62f,10,1,899,1,1,2
b6569518be0b1383,0,1,54.900001525878906,1,1,1
a0371494121ec0b9ecf95b3a0116c997aa0d7a26,10,1,35.900001525878906,1,1,1
7029382e55de9199,0,1,99.9000015258789,1,1,1
1ac75d0fc1ae1e3ad6e38f7ac129e643c95475f2,4,1,49,3,1,1
865553041657166-4459e3b3a7ae,1,1,74,5,1,1
860173048461879-f8e7a0d4a83d,5,1,89.9000015258789,3,1,1
866976041448006-902bd28e2b81,2,1,779,4,1,2
244e07c18b022e83,8,1,89,2,1,1
f24ada0c6a8c6333,4,1,140.8000030517578,3,1,1
d55e11e58f033d7886a1449fe3e45624a18919a3,4,1,5999,3,1,4
81d6fc858ff975bd,5,1,210,3,1,1
868566048704556-2cffeea3d991,5,1,699,3,1,2
00b178f1e4fe6e78,11,1,6148,1,1,4
861794043311410-3045965a813f,7,1,499,2,1,1
867179045411760-24da33c0e68c,2,1,75.4000015258789,4,1,1
c79c89b9d51f17755559acf62276b8d729b39faa,4,1,5999,3,1,4
409bb7871de2b2aa47137dd0508601e69c40ee1f,9,1,119,1,1,1
9f835262504c5b50,10,1,198,1,1,1
90b0c38caff4acb2b923ce7f4f39a2a43e5c73b4,4,1,66,3,1,1
605c227d1f5ca0bffefd8f401671a1d66a43ebf6,4,1,7346,3,1,4
dce80226c612e146654e207c1a7c98dd982a4ead,3,1,108.4000015258789,4,1,1
cb4603f3d698ae3213fddef1c835633fbacffeae,6,1,87,2,1,1
d54e8bacd07096cd,4,1,90,3,1,1
bbb8230849c68a59,5,1,69,3,1,1
86b8d5401db9835d2564c1a7674c87c7dd60ac17,7,1,83.37999725341797,2,1,1
866822035905900-d86375a20e3d,3,1,109,4,1,1
74134a86660ca8e6,10,1,239,1,1,1
c227c42ffadac75d9666ae44931f8c66250aa6a7,10,1,9.899999618530273,1,1,1
e50aeb1bdc23cc65,3,1,45,4,1,1
8433d10caab80978,3,1,382,4,1,1
a54a714611b891c7,2,1,70,4,1,1
94b6dadbae0e6547d4821cc727612c59b5a60bd8,4,1,49.79999923706055,3,1,1
569eae15861aa1c2953931e69b934fbbf894db0a,10,1,3599,1,1,3
866146033859749-c0eefbddf49a,11,1,5399,1,1,4
864426041911076-14d169245cfd,10,1,89,1,1,1
09015f085c99b6a01ccf660c2e2a7f1e8933c1b5,5,1,6799,3,1,4
1da37a399c7d481e,7,1,39.900001525878906,2,1,1
a24e5ce9b15ad9c7,1,1,69,5,1,1
5333de4376912c84,7,1,6148,2,1,4
909a378483b0f7d657fc112d053da4f793a76746,7,1,5999,2,1,4
86f5089b3daa49821c630348b271af90fcb5eadc,9,1,198,1,1,1
e2fc4d8d901ed58ee23ce51e62291a3059755a5d,7,1,225,2,1,1
e52e38187dd8743c,11,1,36.900001525878906,1,1,1
dba9e855cd3ccdb53cd74ef5de07ad210d73d3bf,2,1,6799,4,1,4
868765037443701-38378bbb9340,6,1,499,2,1,1
2bedd52bff5279bb87249024aa2577f4360ecda0,7,1,5999,2,1,4
3396761042d36afec66ae2aaccbcac1bc062e86c,2,1,13.800000190734863,4,1,1
cf06a4ffa18ca474,5,1,549,3,1,2
8da92f13898d1cc4,0,1,79,1,1,1
99000913302421-ecd09fd0adb7,5,1,6148,3,1,4
99a2e0e71db7c12b,7,1,7438,2,1,4
1b94f77d2ddf3d7c0bd791bdecb3ae76aae9edfb,2,1,269,4,1,1
3c5e1988a7d71f74,3,1,79,4,1,1
30bcf06d209d85d0,1,1,319,5,1,1
f5b20dbb1b0db7d8,10,1,19.899999618530273,1,1,1
115c9ddacc658e190c86ca0ca635b89f9f24d4f8,8,1,39.900001525878906,2,1,1
89987b5d14f47bb3ccdcf7fe515b65106080c5a1,2,1,178,4,1,1
4e8910da363870e9be36ed14cb2885e8bddc0805,5,1,3799,3,1,3
e26a8c2707c248ad,1,1,12.899999618530273,5,1,1
4285228f792e931d,5,1,2099,3,1,3
8fc7a48b742653e53884700674bbadb7c89e4590,6,1,159,2,1,1
ed05f3fcbda7283e,11,1,89,1,1,1
c01353b9f48bc326,0,1,425,1,1,1
480af712273a4a64,7,1,6799,2,1,4
34f60f6f6f3fcaebb2280ec0d427a129ecb05021,6,1,19.899999618530273,2,1,1
af3516761aba9bbe9565adf8bf077061b2e25725,10,1,2499,1,1,3
1c14f536102f2868,2,1,999,4,1,2
bb7af3fc2276a234,1,1,199,5,1,1
5f839f55855c40fb,9,1,7599,1,1,4
dac1879a4272a2c6,3,1,199,4,1,1
b9a73fa1b3dd51aa,2,1,949,4,1,2
4523ec5676f3c548,5,1,168,3,1,1
1c9d7f8ebf1ba3fde65f3823c316ae21eb08e529,0,1,59.900001525878906,1,1,1
8fa591209829d1ee,4,1,149,3,1,1
d5fd924e974eef6f,4,1,299,3,1,1
7aa637f6a74d54f01c11f40ea67aec7eeea1c868,0,1,29.899999618530273,1,1,1
91d1023bda01f57f3150d9557cf05054118379e3,3,1,1,4,1,1
f3c38e927ded9b9e74e0c280c60cd0b29ae1a6e4,4,1,39,3,1,1
17007d108b200ba1,7,1,6148,2,1,4
4ce93c72244c923e,11,1,119.4000015258789,1,1,1
1cb124a82cbb0e9bc958d4a6dd8b9df8b16f2cf5,10,1,21.899999618530273,1,1,1
c1b26ed908ce2354,3,1,29,4,1,1
bd08e3a8c5fa03a9,9,1,199,1,1,1
861972040983437-309435fbc829,7,1,9.899999618530273,2,1,1
76472c1a13a71471,6,1,2799,2,1,3
2c329361ebf95f5b58e78662b6a32c2d80d7123f,5,1,300,3,1,1
860980037528553-ec891451170d,8,1,36.900001525878906,2,1,1
bab531fd3e88a68c,5,1,3899,3,1,3
1a39a0957e9b8a27d41185a04bf08c8b933a3c46,0,1,188,1,1,1
f2003de45d6bd699,11,1,49.900001525878906,1,1,1
f3391e718d9a5ab1,3,1,245,4,1,1
d7afa4051668dbecf61894f2c7c04b1c08b6da2a,4,1,58,3,1,1
0cd663518c485d44,0,1,1199,1,1,3
0bd90987db80d7da675528e29dd9ab5a32e2882d,3,1,87.88999938964844,4,1,1
4b4b135a7d42208f4d47842d2b1cbb4a7fa8858b,0,1,29.899999618530273,1,1,1
9f1fdcb1e83377cc,4,1,199,3,1,1
45afc965abab80480da7903f45abc33df28b18a5,7,1,7639,2,1,4
4a060385e83bc90d,2,1,69,4,1,1
7f9c5e47b85b89d1,10,1,69,1,1,1
f29a4eaf835952f72d314256c739e852458ce268,1,1,299,5,1,1
fc7cadb0f92e4b5363284a91001c1ae9a594e4b4,1,1,4160,5,1,3
2f6e93f1a388017b4ae1d13711055e1a2ef62818,5,1,5999,3,1,4
4373a5d2e1f82ac224874da1a3a33603fe7d3567,2,1,39,4,1,1
689f7973a0cc0cfe,6,1,12999,2,1,5
7af1b8551bd5fd56,2,1,450,4,1,1
a58a2d1a681c0dde361dfae4912b42a46065693f,1,1,79,5,1,1
10ec2e0b4152f3d4,5,1,5199,3,1,4
895882970c9bdc12,5,1,16999,3,1,5
2704176976f46878,5,1,699,3,1,2
867871047401415-4883b4f1ba4b,9,1,148,1,1,1
357641100207992-d44da4449f60,0,1,118,1,1,1
6d9129d3057566c8,4,1,1199,3,1,3
9930b0e4cec338a858675e69f787b9e8603e6bda,3,1,179,4,1,1
1480f5acf9bf82c322cdb054614a0c5d87cfa772,10,1,128,1,1,1
f494c39b600ec08f,9,1,299,1,1,1
820b51b2a7842186,2,1,20,4,1,1
1650672e9a680c4585fe922bcad46090adfcbb31,4,1,2999,3,1,3
72ad4bfe7b77851a32544164fb74a7923421efbc,10,1,219,1,1,1
868568041406114-58c6f0d5472d,1,1,2508,5,1,3
c727844d43dce58f671c5cd9f0792c3eb5bcadb6,5,1,6599,3,1,4
81c97b423697293d,2,1,99,4,1,1
62306d2300eccaa1ac29d53258d491dfe0dd1c9c,7,1,299,2,1,1
726ff68e40444b6bdad6dd8e6eb8147acbd66939,9,1,129,1,1,1
a394d37f58b049a35422109199770471c7647dd1,5,1,25,3,1,1
abcc0338b9b974f8,9,1,239,1,1,1
de5b8f10aed50c00,7,1,29.799999237060547,2,1,1
f09612d60f726d01,0,1,69.9000015258789,1,1,1
1e7c5ef718fe8d47,2,1,59.900001525878906,4,1,1
f8d636cd32ce432f,0,1,999,1,1,2
0e4f2ae37a611820873de3cd2d0d75a32311ccc6,9,1,95,1,1,1
48395ee1b99470850fef8758e250223f97938f04,5,1,609,3,1,2
327e7f55e598ce1e,10,1,138,1,1,1
94371bdc87ddd0782a170802877b56e7324fdf9d,2,1,2999,4,1,3
cdb324edfcbdde04,4,1,179.8000030517578,3,1,1
967602cb1c35ed7a,7,1,99,2,1,1
4419899f105368c6,2,1,489,4,1,1
861268044188697-48fda3f24234,1,1,399,5,1,1
866402031741359-48a3803b1559,7,1,89,2,1,1
2466cd82bf8350df,11,1,149,1,1,1
5cde20d26d347d4176105fec101dae760e4bb094,2,1,168,4,1,1
f4ee8355b4bbe348dd4a5d0825e04ed3bcffdf0c,3,1,67.63999938964844,4,1,1
6ef6b3c31a017c78,4,1,69,3,1,1
1cb5d1aabb9d81c9,2,1,2499,4,1,3
551dbc9b13dcb380,9,1,390,1,1,1
8a6007a7b6faf99e,2,1,14.899999618530273,4,1,1
573b229977146365,1,1,89,5,1,1
37792c0858cb5c82,0,1,49.5,1,1,1
dad131b0bca02e90,2,1,1098,4,1,3
3538dd053f7defbf,4,1,55,3,1,1
a7077fbc11261678,5,1,115,3,1,1
0fd91c9255c31417,11,1,7000,1,1,4
c68a7412f46f80fb,9,1,1199,1,1,3
3885b51c0434f02d,6,1,198,2,1,1
e3f3d65c893b96eb78d64b9d1243eb6cfffce819,6,1,109,2,1,1
44b4b5619881b8e6,11,1,89,1,1,1
a5a12933a650ad3a,0,1,35,1,1,1
869390041513610-c40683583382,1,1,218,5,1,1
818d57878577c40b,2,1,799,4,1,2
611c0842e386e746,2,1,890,4,1,2
c309b9f518c2fb43ed8bbca0a7c20ca11589adad,11,1,39.900001525878906,1,1,1
98953ab9370b121d,8,1,369,2,1,1
42eac95bc63447b1,1,1,49.900001525878906,5,1,1
73799a0fbb490af2,11,1,39.20000076293945,1,1,1
41dfad93b65e6d68,2,1,7.900000095367432,4,1,1
dfc93d84cd4739f0,6,2,764,2,2,2
da26d1c850ca86b485008b1a6cf4a217074681df,7,1,38,2,1,1
c422ff8d1419e96b,6,1,218,2,1,1
43932b13b33f2c5b643a3a079161f527d5bfb10a,0,1,24.799999237060547,1,1,1
91f05d4b42bc6a70,2,1,50,4,1,1
a59fe15473087c009f1b1d69b3fd9770947ac615,1,1,199,5,1,1
9b09ad1a26fcc2e8bd743c2381cfc96990de05d3,4,1,0.009999999776482582,3,1,1
b56ab24aab514b658e564bc804a2cbad1268b1b5,5,1,149,3,1,1
30215a62f7a0848f,3,1,59,4,1,1
d83008b94713c186,6,1,46,2,1,1
864158041489510-94d00d4f6c45,5,1,368,3,1,1
867296040338440-e419c10662ca,11,1,36.599998474121094,1,1,1
e17a1bf29feb3116,11,1,69.9000015258789,1,1,1
c71a3a2e8e9c170c,10,1,48.099998474121094,1,1,1
e48d431155e564b9,1,1,148,5,1,1
58e5008d92b2ab8a,4,1,111.31999969482422,3,1,1
861942049894273-d016b48e1b0c,5,1,5999,3,1,4
700cb229d5fbb85dfd3c60c8c564315b0b6a86a7,9,1,379,1,1,1
ab9ad5ef1cc24d2e26e5e9dfaed0dd5edeac5796,3,1,359,4,1,1
234258778308b12a,3,1,173,4,1,1
862492043024799-e83f6763122b,4,1,138,3,1,1
3f7538c3ea004cab638ad43362386928a4f010fc,4,1,1499,3,1,3
6729bc7b0383421f,7,1,97.5,2,1,1
546bb41eaf355cf5,6,1,44.84000015258789,2,1,1
793a1541b774d2f6,1,1,16,5,1,1
03076a386b0ceca1,7,1,6799,2,1,4
eb360ca5da623ed7,5,1,6799,3,1,4
e63ba397db792464,3,1,115,4,1,1
516c7ec03ce0389d82daf7075bd5f515f6417793,10,1,299.70001220703125,1,1,1
e2dbafd59430f7b2,0,1,199,1,1,1
864295042869595-5c1cb90639e9,8,1,1499,2,1,3
862466039278296-886ab13d5db0,11,1,1076,1,1,3
7dc99045f3d2f1b1,11,1,80,1,1,1
706b418b4cb5d5136c230406ea7be64846a7c5da,5,1,68,3,1,1
e8f0e7adb3fb5992,3,1,309,4,1,1
34cca038457591e3,5,1,139,3,1,1
868338031832111-5cc307c2628c,8,1,15.899999618530273,2,1,1
24ddde59743ffccc934ccafcf805a22e9bb1423a,8,1,16.899999618530273,2,1,1
76589822dc1cabea,10,1,99.9000015258789,1,1,1
3d6c2be26d49c945,4,1,698,3,1,2
2d3fdcd82b4a34a7,0,1,5599,1,1,4
dea37111e96b6a25,9,1,33.79999923706055,1,1,1
5ce55e0d0e1342fac73e728120557f1b97f40df3,0,1,188,1,1,1
c9d86b8ea6b357ef,2,1,1599,4,1,3
6941c3bcf25aaea2,0,1,269,1,1,1
2f0f2a6c10885354,3,1,799,4,1,2
36bd8ccfc523cb93,4,1,280,3,1,1
6bb9559d41b09caa,4,1,23.899999618530273,3,1,1
5c2029cb6b95f16db077d5d486636934fd91c8af,7,1,899,2,1,2
d9e6d3d7ad7bead06e6827e3f5e980e3df66ab63,3,1,199,4,1,1
c92bc114ae3d4cf4af0f82f4479ece7dd5acb2c3,1,1,48,5,1,1
f0fb754eec3e1d92,2,1,83,4,1,1
8ae2f2f7e19b86e07f934a03885063953969bba3,3,1,579,4,1,2
869544041000651-bc2ef6ed40e6,2,1,23.100000381469727,4,1,1
0d2d56fc4b1ff6e4f4f4b51c2e4e90560818ad1e,0,1,39,1,1,1
874fce84057bd4e6,3,1,109.9000015258789,4,1,1
955f51793fde06283b910f7519cced0f1f2e2a7f,5,1,9199,3,1,4
5158504f3f9fe9b8bb788b509c54cffff4b4964a,6,1,54.900001525878906,2,1,1
6234424862c75daf9e363eb25617555213349f28,1,1,79,5,1,1
b188226abe318ded,7,1,6948,2,1,4
99a97215fceef816,1,1,89,5,1,1
a74bb2698dd173dc9cadda938de7d77a0c1ac4cc,2,1,799,4,1,2
08c7df45e7582da5,6,1,119,2,1,1
6a940f3e7306aae1,8,1,42.900001525878906,2,1,1
bda0ec67fb3631b9,4,1,55.20000076293945,3,1,1
805172c4580bd250eb4333bfa12af751fc529b0d,7,1,14,2,1,1
3a4200098e797863,2,1,2599,4,1,3
7ae57dbf360b0879,5,1,108,3,1,1
02a928c201747bf2,3,1,39,4,1,1
7abe82e7d1e8b30b,5,1,35.900001525878906,3,1,1
860726040665803-b486557a7533,2,1,159.89999389648438,4,1,1
466ebfa7fdb1cdc6,3,1,87.4800033569336,4,1,1
27e01305a656b17a,4,1,129,3,1,1
ce628c3790f58d8648a2cda079e15426679d98d6,4,1,72,3,1,1
147994f10f8a3a5f2ffc9eacbf7a817c0f3bc65d,7,1,5999,2,1,4
7ecbb2cfd5808a4e,4,1,4799,3,1,3
58f6a6d4be18a86c,5,1,43.88999938964844,3,1,1
1ccb30baf1ff2c444e67fd6380c11aa98d39e2e1,5,1,13.5,3,1,1
ecb1fe7cd2dfa826,4,1,139,3,1,1
8f1683a09eedf23f6e34c863cd66d08fd38b7c6b,1,1,3999,5,1,3
937b536a9981a942b5264673b4793b9f12c4d50a,7,1,79.9000015258789,2,1,1
e1cca0e1b3993dec,7,1,3899,2,1,3
5f64c8ba495f2e68dde0cdff2d8731db03184ea0,11,1,108,1,1,1
f63c1a263a13381b,1,1,4299,5,1,3
96a0830882f8fb53,8,1,29.899999618530273,2,1,1
af83371e645a1ef2,9,1,129,1,1,1
d56c61c1ccbe1376913d1e87e6375a9a2f2ef080,0,1,169,1,1,1
864499045148011-18d7173b38ef,5,1,2969,3,1,3
85a790c8b9e17b2aaebb1e94921018a14c914a1c,4,1,598,3,1,2
c6fdd473be3a5e5b,5,1,2499,3,1,3
b91d9c879fb8e2fb,6,1,8299,2,1,4
b256cd80147fcbf5,2,1,158,4,1,1
b21b0db2867f6b9b,5,1,9.899999618530273,3,1,1
de92c59ef32bc17554e74748ccead3f04eb6cb13,2,1,1968,4,1,3
7b97194a64131d832f25654663ae3c7828d977a4,7,1,49,2,1,1
f97c188b9f36299a,0,1,29.899999618530273,1,1,1
860694044122157-14d1698f0173,10,1,25.899999618530273,1,1,1
e4f7aa08c929f801,3,1,119,4,1,1
ed9fc4243ef37dc5f49d0d1c75b66e36021ecf03,2,1,1249,4,1,3
876c8d8fb0c147c5,9,1,121,1,1,1
862850045789737-88f8728b2a4f,6,1,27.899999618530273,2,1,1
864674049665711-94d00d23e8f7,5,1,69.9000015258789,3,1,1
d8528f59830ec865,4,1,5999,3,1,4
cc526e5bfa2e0431,2,1,329,4,1,1
3516a3b9336c5ec87c10a8e04340de8ce6630714,3,1,349,4,1,1
ffdcee9b6e113514b3240c9afda0f5253a544bec,2,1,109,4,1,1
facfdd554a1bb9978186e4c3626dca6def399296,7,1,216,2,1,1
df5c6e22955197c50cc09525c6744226813ff2c4,11,1,159,1,1,1
46643e7cb855f02c,1,1,5999,5,1,4
cc7cf9625c180471,6,1,7,2,1,1
A00000A1B8E720-2479f3243001,11,1,699,1,1,2
864328040336554-283334c467ef,9,1,590,1,1,2
4afc81da13294df2b1c8dd870a3973f9625501fe,11,1,99,1,1,1
3c9ac53725aed8a8,3,1,6.900000095367432,4,1,1
754d07eb1b4d84d9,8,1,16.899999618530273,2,1,1
71338311a57c99150b7611482fac5a07c7b39af7,5,1,15.899999618530273,3,1,1
abacbd0c8d2882db,3,1,160,4,1,1
bc1df4eb12004fb9,10,1,16.899999618530273,1,1,1
fdc0c828bd05160e,2,1,299,4,1,1
8366cae35a0190bc52c9d8dacd942058204857b1,3,1,15,4,1,1
cf11c2670c280e63,2,1,179,4,1,1
276624460b68ed965ea48ea5315bf1c2126ebc53,3,1,104.5,4,1,1
a21b263794e4e1b9d4c962c055b34414ad3c256a,8,1,139,2,1,1
864452042120657-143cc3b1b6c1,3,1,31.700000762939453,4,1,1
d86e43444b993f24c7ec48651723e77d8752893e,5,1,66,3,1,1
194acb994ccb3b101f11d1f51ea68a817c0f3d04,0,1,298,1,1,1
9cd69167bb3cb561,4,1,54,3,1,1
1c92ae87a9ebe90d,4,1,499,3,1,1
ac81c76e21277955225f52e4d7f0789ae4fe85ef,10,1,98,1,1,1
7a16e05cf987331b,5,1,5599,3,1,4
384f00e6f19ba597,4,1,79,3,1,1
2b41eae238d8fa34,5,1,2999,3,1,3
27d2089be4ca032ccf0a1d0fb9b500bb6cedbc35,6,1,3199,2,1,3
